method,n,seed,initial_jobs,initial_job_target_training_size,initial_parallelism,status,init_status,train_status,init_return_code,train_return_code,target_points,best_pre_saturation_score,best_post_saturation_score,hit_target,target_gap,result_status,generation_reached,termination_reason,elapsed_seconds,elapsed_minutes,target_training_size,batch_size,initial_keep_best_fraction,train_keep_best_fraction,max_epochs,max_steps,device,num_workers,timeout_seconds,experiment_name,init_log,train_log
patternboost,10,0,20,100,10,completed,completed,completed,0,0,20,18,20,1,0,solved,1,target_reached,268.34,4.47,2000,500,0.1,0.1,1000,2000,cpu,0,7200,fixed_timeout_20260625_084012_N10_S0,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N10/initial_generation.log,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N10/training.log
patternboost,11,0,20,100,10,completed,completed,completed,0,0,22,21,22,1,0,solved,4,target_reached,834.53,13.91,2000,500,0.1,0.1,1000,2000,cpu,0,7200,fixed_timeout_20260625_084012_N11_S0,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N11/initial_generation.log,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N11/training.log
patternboost,12,0,20,100,10,completed,completed,completed,0,0,24,23,24,1,0,solved,6,target_reached,1333.0,22.22,2000,500,0.1,0.1,1000,2000,cpu,0,7200,fixed_timeout_20260625_084012_N12_S0,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N12/initial_generation.log,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N12/training.log
patternboost,13,0,20,100,10,timeout,completed,timeout,0,,26,24,25,0,1,timeout,33,wrapper_timeout,7200.16,120.0,2000,500,0.1,0.1,1000,2000,cpu,0,7200,fixed_timeout_20260625_084012_N13_S0,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N13/initial_generation.log,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N13/training.log
patternboost,14,0,20,100,10,timeout,completed,timeout,0,,28,24,27,0,1,timeout,30,wrapper_timeout,7200.76,120.01,2000,500,0.1,0.1,1000,2000,cpu,0,7200,fixed_timeout_20260625_084012_N14_S0,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N14/initial_generation.log,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N14/training.log
patternboost,15,0,20,100,10,timeout,completed,timeout,0,,30,26,29,0,1,timeout,27,wrapper_timeout,7200.36,120.01,2000,500,0.1,0.1,1000,2000,cpu,0,7200,fixed_timeout_20260625_084012_N15_S0,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N15/initial_generation.log,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N15/training.log
patternboost,16,0,20,100,10,timeout,completed,timeout,0,,32,26,31,0,1,timeout,24,wrapper_timeout,7200.31,120.01,2000,500,0.1,0.1,1000,2000,cpu,0,7200,fixed_timeout_20260625_084012_N16_S0,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N16/initial_generation.log,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N16/training.log
patternboost,17,0,20,100,10,timeout,completed,timeout,0,,34,27,31,0,3,timeout,21,wrapper_timeout,7200.42,120.01,2000,500,0.1,0.1,1000,2000,cpu,0,7200,fixed_timeout_20260625_084012_N17_S0,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N17/initial_generation.log,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N17/training.log
patternboost,18,0,20,100,10,timeout,completed,timeout,0,,36,28,34,0,2,timeout,18,wrapper_timeout,7200.22,120.0,2000,500,0.1,0.1,1000,2000,cpu,0,7200,fixed_timeout_20260625_084012_N18_S0,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N18/initial_generation.log,/Users/pranavr/Developer/Work/STRIDE/fixed_timeout_runs/patternboost/20260625_084012/N18/training.log
